age_std,age_mean,GP_std,GP_mean,min/game_std,min/game_mean,PTS/game_std,PTS/game_mean,FG_pct_std,FG_pct_mean,FG3_pct_std,FG3_pct_mean,REB/game_std,REB/game_mean,AST/game_std,AST/game_mean,STL/game_std,STL/game_mean,BLK/game_std,BLK/game_mean,TOV/game_std,TOV/game_mean,Plus_Minus_std,Plus_Minus_mean,salary_std,salary_mean,win_pct
3.474396144861517,27.928571428571427,24.710188315620066,51.142857142857146,12.17253329174814,19.58007934951835,5.463444681391216,7.216445301648506,0.07311713468548521,0.42749999999999994,0.1795377611877448,0.2045,3.2093140293520634,3.43611549563624,1.5009060633719182,1.371624915731752,0.6774921588137678,0.7316573966710552,0.8524666159023215,0.4110185556509277,0.7102203821735041,1.2161495547846215,250.03784328961703,135.0,2302784.8363747234,1539542.857142857,0.683
4.250188532771524,28.307692307692307,26.228532125071304,52.46153846153846,12.781216557469042,19.73868933243712,5.292096223044126,7.37585031140376,0.0782172352965502,0.4444615384615385,0.18718077098260127,0.21015384615384616,3.1404573439167076,3.5528523187220546,1.7713191453517971,1.4386279212261228,0.6562788057186555,0.6946913270900541,0.9047272301957789,0.4961597483179799,0.8096085974822854,1.1480978403043312,186.69627741334318,90.0,2782287.8518517767,1671425.1538461538,0.61
5.4921431485019,29.181818181818183,9.96357000641473,41.54545454545455,9.833311871636306,22.638983512945373,3.7572324025986,7.889906934982076,0.05430436111735078,0.40418181818181814,0.13459224616326426,0.17954545454545456,3.2852474583207867,4.227756568982067,1.577817590519993,1.3044781335113707,0.5796034911304374,0.6312120595973297,0.8267007248608197,0.4918674374972426,0.58326652849403,1.3032816692797449,119.3049568428434,45.54545454545455,3116017.552663831,2781130.909090909,0.62
3.966203377383619,26.692307692307693,21.808020166666747,60.61538461538461,9.943650433247365,22.43254946593391,5.084871619437403,8.825636078298896,0.04851090281893024,0.44084615384615383,0.1316261216379025,0.21846153846153846,3.518083868705608,4.032878328966314,1.383189358952686,1.7710320712055638,0.2880651191295729,0.5460386543022965,0.8657349972719904,0.47111247974862747,0.7219053025787249,1.39729341606111,103.03814329829015,-168.76923076923077,3377271.132668578,3112647.0,0.3410000000000001
3.722764343733612,25.76923076923077,14.353593314067423,60.76923076923077,7.6586937336439025,21.296231596009786,4.408349856447749,8.120354879516954,0.037898650270262825,0.4301538461538461,0.16979135008622367,0.20546153846153847,1.7181562164473647,3.4280964146359585,1.8372540896186775,1.7840337319388258,0.46076700929351083,0.7523078926893288,0.24603409108934138,0.3022960735464016,0.6487157497608314,1.3510770229689406,140.9468894336645,-126.76923076923077,2036583.3579029501,2548277.6153846155,0.305
3.7749172176353745,27.0,31.040414831976335,45.411764705882355,10.23387043861549,20.248873047804636,5.540180264219343,7.627357583707067,0.1149820957929589,0.41041176470588236,0.256844926320281,0.23523529411764707,2.2194012765966096,3.502098814059433,1.6699252715037831,1.5378833100909712,0.4623591658610148,0.6265980432355909,0.6347993245205308,0.5004845074971652,0.9007105765392652,1.2655062571289237,108.94440028262662,-101.58823529411765,3570225.6789543172,3068516.7647058824,0.402
2.8697202159177575,28.0,32.279214866819494,45.77777777777778,12.124636057165086,17.344004558000968,6.501329398761908,6.45418840817153,0.12642470439891462,0.3975,0.173357464383615,0.17588888888888887,2.4266267244658324,3.030491720671427,1.7504147109061718,1.4164939529181693,0.4325059680955031,0.5377120892523314,0.7373729570824387,0.47099526754879506,1.0106849188853453,1.1305649454739546,89.41830901402746,-86.11111111111111,3817784.508275533,3296604.222222222,0.427
3.4859023439441263,27.833333333333332,28.465289868060843,50.5,9.621471631531687,19.885976254836084,5.5250200267992975,6.771284564970017,0.039155768954577334,0.41991666666666666,0.16357029811136992,0.20183333333333334,1.5439539714227037,3.309590654075265,1.6367306472664915,1.6634410483463313,0.5315235526384373,0.6304765729631462,0.2652641408294008,0.30508634302248117,0.8400816007160429,1.2063316345363504,99.53741492372087,-112.66666666666667,3046731.5928834546,3670768.8333333335,0.341
6.031662488978671,27.666666666666668,25.843484948545818,50.2,9.370371256652748,18.850231656577133,4.6383293899342775,6.661100254472702,0.07097464335944212,0.46140000000000003,0.15072674739724326,0.21386666666666668,1.8929170723159465,3.1688718919305527,1.2390626690787228,1.4519106534405841,0.2832089777742391,0.6246552901342319,0.48177029796020854,0.3693427748162134,0.6727702425198141,1.1296452294375816,175.6696846221285,-215.13333333333333,1741810.7784802078,1958974.4,0.159
2.5346089292516956,23.333333333333332,18.603518728748845,64.5,11.92142716229074,22.94221141114977,6.195215515322023,9.132003901207534,0.04627945417556134,0.4628333333333334,0.18953745532136113,0.29041666666666666,2.5285714824926044,3.725067714322442,1.8022217662345696,1.853166554712179,0.4097234616129918,0.6710399442394323,0.7032303247929497,0.438746710547077,0.9806343488038455,1.4033813210234245,126.63608083677009,-163.16666666666666,3418013.0689229863,3145073.1666666665,0.317
3.388996033878921,25.11764705882353,22.431759260686885,50.94117647058823,11.592472622982376,20.70213624736514,6.550615967246579,7.7159778230764235,0.06758785132743031,0.4253529411764706,0.16421782073532343,0.2106470588235294,2.3858384861454582,3.2659816499459327,1.4997139409609144,1.699521894138655,0.4821196738296302,0.6282342586201388,0.6854450344540766,0.3942746276264501,0.9560849258230694,1.2397488000705095,74.2274921321965,-117.29411764705883,3151126.2812635386,2817733.8235294116,0.366
2.340357393064727,24.25,20.30879045381506,60.583333333333336,13.767612481055112,21.686397448271347,6.935601244448901,9.009131663492694,0.05825232470325397,0.43533333333333335,0.16847396615717003,0.19925,3.094868661122988,3.6951807095086404,2.075138070550034,1.9698932019054725,0.47214913513262813,0.6537199452794646,0.784728925643681,0.46498062066244666,0.9853531402710598,1.348478174252465,49.03516054523499,-68.08333333333333,4587958.94242927,4149348.1666666665,0.451
3.107063912095493,25.5,27.055092348355092,52.857142857142854,13.672186283281265,19.1724190123843,6.789986799914703,7.393851847898313,0.09540797303517837,0.4402857142857143,0.27836146356060926,0.2702142857142857,2.8627100208376715,3.325990982941336,1.7957985144223765,1.591531246627383,0.4613278192186434,0.5417016459619193,0.5099136677748201,0.39975267775330936,0.8215363719353035,0.9031491805235455,71.7374639659344,31.571428571428573,4959438.965863648,4762060.071428572,0.5729999999999998
3.8265986388511064,27.214285714285715,25.833788250750516,62.0,13.297979338411814,18.94001975116754,6.948143310070737,7.849721895508629,0.07447829538541066,0.45535714285714285,0.27763277191995195,0.22442857142857142,2.8795813729057556,3.3315984469425537,1.7078849723236282,1.6505700637597385,0.4471135265524289,0.5587720721167178,0.5779481755167392,0.39055476459485583,0.7201265707413597,0.9211622248213784,193.03993779116686,136.42857142857142,4530236.868584768,4705974.428571428,0.646
3.3781781942472935,27.785714285714285,23.664319132398468,58.0,11.28526294287952,20.21712203402722,6.04054772677195,7.896285522844992,0.049352288210865694,0.45942857142857146,0.2715946094239204,0.30564285714285716,2.5795806417916216,3.4412972663993386,1.5841070271336197,1.8157639345954633,0.3467522567366493,0.5455772994384976,0.41943607662798477,0.3755484420387769,0.6735685155147892,1.163609351096845,123.55781224606143,-50.07142857142857,5076595.256950033,5104988.785714285,0.537
3.7959878568725443,30.133333333333333,17.24805026938518,46.733333333333334,10.051172073446152,21.31190076844333,5.568611466602355,8.101527244573282,0.09735590084104523,0.42619999999999997,0.17459580532789223,0.26986666666666664,2.6378337491961257,3.6485293970871457,1.4402352255337778,1.8462654171736017,0.4395582860542951,0.677344188872799,0.47034964355871867,0.4248844770320866,0.6616965246675621,1.1151395602384884,98.27866115335128,74.46666666666667,5481820.1417513,4903178.333333333,0.606
3.4942129027184086,27.266666666666666,18.999498740255028,57.53333333333333,10.223598433907004,19.91259551836486,5.208718664279739,7.676373062590943,0.05207119668117417,0.4444666666666667,0.16794338615253937,0.2638666666666667,2.747088421729433,3.552248562678069,1.9469181557315696,1.886350927790076,0.44783439035886247,0.6320064925251851,0.47171235014331503,0.3552295249378936,0.8478112186647841,1.1659637361614144,102.47633873241179,8.4,4126737.257727757,4006832.1333333333,0.537
3.7129118338191502,27.642857142857142,27.70924390527821,51.57142857142857,10.2109162547149,21.222311995887146,5.778667530035427,8.76084914197495,0.13353519517957932,0.42857142857142855,0.17106813757186842,0.248,2.266969530758734,4.0245321057841545,1.7786903867843675,1.9186063822489583,0.522679966807498,0.7071566372621084,0.4785112788738585,0.4323388535954825,0.7981467269347339,1.2449158892861079,115.23945447689287,13.142857142857142,3900113.6775709223,3547501.6428571427,0.463
3.8552091204806724,28.357142857142858,17.986563971934263,58.142857142857146,8.5977309015028,20.737707645749428,4.9095892385265465,8.499837545322269,0.05784309963880028,0.4531428571428572,0.10910112256551237,0.33485714285714285,1.920266930435174,3.6463740572520176,1.768533443183731,1.9321965684410476,0.5035073678779639,0.7840920043673705,0.3658670809348981,0.4232319120164994,0.7052368538682975,1.0626570899088665,207.1864372496901,156.71428571428572,3517556.852179156,4047367.0714285714,0.732
3.7537859676477416,29.5,17.92978730290108,64.75,8.600683739128987,21.338700090284622,5.21205462965101,8.512345225200736,0.05370309792994002,0.45225,0.1098793760117306,0.31725,2.3056294409801095,3.9053646043583523,1.5409072288049415,2.0004536071466927,0.51736434895827,0.7543836142030456,0.5194369140960753,0.5397949991109505,0.760222465125492,1.1747523038849774,143.29393397890755,93.33333333333333,5236703.207477901,5919486.666666667,0.585
3.8889342400983753,29.533333333333335,27.095597955598404,50.2,8.500398629231428,18.00461042781772,4.966272964736772,6.7414190517633985,0.14348363105578413,0.37653333333333333,0.13573580781727984,0.27373333333333333,3.1461107905511865,3.621383503463696,0.8998448748894576,1.50751844266489,0.46676767047684525,0.5903009788352767,0.36431606685283574,0.38015219710965464,0.68379188150524,1.0195551959495457,64.32639982375599,-32.8,7379964.00029758,6871604.466666667,0.524
2.9657770201640803,25.4375,27.284916468017027,41.75,8.093465639812983,17.53541329700972,4.180515527467618,6.594981282052607,0.19666108749148453,0.44537499999999997,0.1879120361587659,0.297,2.2108469715577757,3.256502034250947,1.179958989098412,1.5783945431019353,0.42100634207800247,0.5559687839764968,0.3296565592291875,0.324892140216994,0.6523104183483915,1.0492216355208925,100.9993193046369,-97.0625,4929084.449583155,3226244.75,0.293
5.376282336773793,25.176470588235293,27.7513910621135,44.529411764705884,8.260361428314758,18.05408239626014,5.462235124896695,8.121251505564684,0.16717859858106665,0.4889411764705882,0.20672267583862772,0.34747058823529414,2.2853402923095882,3.647125846156601,1.834016367054842,1.638866973881333,0.36031399361613725,0.5425985497805628,0.30792392359831205,0.3975820766209707,0.9261426271684717,1.0810375089081274,101.24729480772487,-124.47058823529412,4787369.155596866,3741896.0,0.354
6.081196624098943,25.866666666666667,15.528161820505655,47.86666666666667,8.845297766399536,22.334098047848777,7.358967662529635,10.050379771460047,0.11243906286136887,0.4554,0.10646922202258846,0.27686666666666665,3.2776033270816876,4.6187106166695155,2.381668284211982,2.088765207661446,0.27480631860203925,0.6437691316214661,0.5338549733857807,0.5938235900358281,1.077693122279663,1.4043290676209539,102.36061370515144,-137.46666666666667,7654786.617361374,7201271.266666667,0.299
